1 #SUP: 3916
2 #SUP: 4208
3 #SUP: 3656
6 #SUP: 3152
9 #SUP: 2556
10 #SUP: 3244
23 #SUP: 3376
24 #SUP: 4748
28 #SUP: 3528
34 #SUP: 7914
36 #SUP: 6812
38 #SUP: 2512
39 #SUP: 5612
52 #SUP: 3516
53 #SUP: 4608
56 #SUP: 3776
58 #SUP: 2480
59 #SUP: 5176
63 #SUP: 4936
67 #SUP: 4464
76 #SUP: 4384
85 #SUP: 8124
86 #SUP: 7924
90 #SUP: 7488
93 #SUP: 3968
94 #SUP: 2776
110 #SUP: 4040
116 #SUP: 3148
23 36 59 85 86 90 #SUP: 2832
23 36 59 85 86 93 #SUP: 2936
23 36 59 85 90 93 #SUP: 2832
23 36 59 86 90 93 #SUP: 2832
23 36 63 85 86 90 #SUP: 2640
23 36 63 85 86 93 #SUP: 2744
23 36 63 85 90 93 #SUP: 2640
23 36 63 86 90 93 #SUP: 2640
23 36 85 86 90 93 #SUP: 2976
23 39 59 63 85 86 #SUP: 2608
23 39 59 85 86 90 #SUP: 2576
23 39 59 85 86 93 #SUP: 2680
23 39 59 85 90 93 #SUP: 2576
23 39 59 86 90 93 #SUP: 2576
23 39 63 85 86 93 #SUP: 2488
23 39 85 86 90 93 #SUP: 2720
23 59 63 85 86 90 #SUP: 2672
23 59 63 85 86 93 #SUP: 2776
23 59 63 85 90 93 #SUP: 2672
23 59 63 86 90 93 #SUP: 2672
23 59 85 86 90 93 #SUP: 2936
23 63 85 86 90 93 #SUP: 2744
24 34 36 85 86 90 #SUP: 3296
24 34 36 85 86 110 #SUP: 2528
24 34 36 85 90 110 #SUP: 2528
24 34 36 86 90 110 #SUP: 2528
24 34 53 85 86 90 #SUP: 2496
24 34 53 85 86 94 #SUP: 2496
24 34 53 85 90 94 #SUP: 2496
24 34 53 86 90 94 #SUP: 2496
24 34 85 86 90 94 #SUP: 2576
24 34 85 86 90 110 #SUP: 2624
24 36 85 86 90 110 #SUP: 2528
24 53 85 86 90 94 #SUP: 2496
28 34 39 53 85 86 #SUP: 2496
28 34 39 53 85 90 #SUP: 2496
28 34 39 53 86 90 #SUP: 2496
28 34 39 59 85 86 #SUP: 2552
28 34 39 63 85 86 #SUP: 2552
28 34 39 85 86 90 #SUP: 2496
28 34 53 85 86 90 #SUP: 2496
28 39 53 85 86 90 #SUP: 2496
34 36 39 56 85 86 #SUP: 3432
34 36 39 56 85 90 #SUP: 3312
34 36 39 56 86 90 #SUP: 3312
34 36 39 59 63 85 #SUP: 2608
34 36 39 59 63 86 #SUP: 2608
34 36 39 59 85 86 #SUP: 2872
34 36 39 59 85 90 #SUP: 2576
34 36 39 59 85 93 #SUP: 2680
34 36 39 59 86 90 #SUP: 2576
34 36 39 59 86 93 #SUP: 2680
34 36 39 59 90 93 #SUP: 2576
34 36 39 63 85 86 #SUP: 2680
34 36 39 63 85 93 #SUP: 2488
34 36 39 63 86 93 #SUP: 2488
34 36 39 85 86 90 #SUP: 4016
34 36 39 85 86 93 #SUP: 2840
34 36 39 85 90 93 #SUP: 2720
34 36 39 86 90 93 #SUP: 2720
34 36 52 85 86 90 #SUP: 2528
34 36 53 59 85 86 #SUP: 2736
34 36 53 59 85 90 #SUP: 2736
34 36 53 59 86 90 #SUP: 2736
34 36 53 63 85 86 #SUP: 2736
34 36 53 63 85 90 #SUP: 2736
34 36 53 63 86 90 #SUP: 2736
34 36 53 85 86 90 #SUP: 3744
34 36 53 85 86 110 #SUP: 2736
34 36 53 85 90 110 #SUP: 2736
34 36 53 86 90 110 #SUP: 2736
34 36 56 85 86 90 #SUP: 3408
34 36 59 63 85 86 #SUP: 3488
34 36 59 63 85 90 #SUP: 3192
34 36 59 63 85 93 #SUP: 2864
34 36 59 63 86 90 #SUP: 3192
34 36 59 63 86 93 #SUP: 2864
34 36 59 63 90 93 #SUP: 2760
34 36 59 67 85 86 #SUP: 2552
34 36 59 76 85 86 #SUP: 2552
34 36 59 85 86 90 #SUP: 3936
34 36 59 85 86 93 #SUP: 3128
34 36 59 85 90 93 #SUP: 3024
34 36 59 86 90 93 #SUP: 3024
34 36 63 85 86 90 #SUP: 3696
34 36 63 85 86 93 #SUP: 2936
34 36 63 85 90 93 #SUP: 2832
34 36 63 86 90 93 #SUP: 2832
34 36 67 85 86 90 #SUP: 2960
34 36 76 85 86 90 #SUP: 2928
34 36 85 86 90 93 #SUP: 3168
34 36 85 86 90 110 #SUP: 3664
34 36 85 86 90 116 #SUP: 2912
34 39 53 85 86 90 #SUP: 2784
34 39 56 85 86 90 #SUP: 3312
34 39 59 63 85 86 #SUP: 2872
34 39 59 63 85 90 #SUP: 2504
34 39 59 63 85 93 #SUP: 2488
34 39 59 63 86 90 #SUP: 2504
34 39 59 63 86 93 #SUP: 2488
34 39 59 85 86 90 #SUP: 2960
34 39 59 85 86 93 #SUP: 2824
34 39 59 85 90 93 #SUP: 2576
34 39 59 86 90 93 #SUP: 2576
34 39 63 85 86 90 #SUP: 2768
34 39 63 85 86 93 #SUP: 2632
34 39 85 86 90 93 #SUP: 2720
34 53 59 63 85 86 #SUP: 2520
34 53 59 63 85 90 #SUP: 2520
34 53 59 63 86 90 #SUP: 2520
34 53 59 85 86 90 #SUP: 3216
34 53 63 85 86 90 #SUP: 3216
34 53 67 85 86 90 #SUP: 2592
34 53 76 85 86 90 #SUP: 2592
34 53 85 86 90 94 #SUP: 2496
34 53 85 86 90 110 #SUP: 2832
34 56 85 86 90 116 #SUP: 2448
34 59 63 67 85 86 #SUP: 2500
34 59 63 76 85 86 #SUP: 2488
34 59 63 85 86 90 #SUP: 3596
34 59 63 85 86 93 #SUP: 3136
34 59 63 85 90 93 #SUP: 2960
34 59 63 86 90 93 #SUP: 2960
34 59 67 76 85 86 #SUP: 2632
34 59 67 85 86 90 #SUP: 2960
34 59 76 85 86 90 #SUP: 2936
34 59 85 86 90 93 #SUP: 3224
34 63 67 85 86 90 #SUP: 2720
34 63 76 85 86 90 #SUP: 2696
34 63 85 86 90 93 #SUP: 3032
34 67 76 85 86 90 #SUP: 3080
36 39 56 85 86 90 #SUP: 3312
36 39 59 63 85 86 #SUP: 2608
36 39 59 63 85 90 #SUP: 2504
36 39 59 63 85 93 #SUP: 2608
36 39 59 63 90 93 #SUP: 2504
36 39 59 85 86 90 #SUP: 2576
36 39 59 85 86 93 #SUP: 2680
36 39 59 85 90 93 #SUP: 2768
36 39 59 86 90 93 #SUP: 2576
36 39 63 85 86 93 #SUP: 2488
36 39 63 85 90 93 #SUP: 2576
36 39 85 86 90 93 #SUP: 2720
36 53 59 85 86 90 #SUP: 2736
36 53 63 85 86 90 #SUP: 2736
36 53 85 86 90 110 #SUP: 2736
36 59 63 85 86 90 #SUP: 3192
36 59 63 85 86 93 #SUP: 2864
36 59 63 85 90 93 #SUP: 2952
36 59 63 86 90 93 #SUP: 2760
36 59 85 86 90 93 #SUP: 3024
36 63 85 86 90 93 #SUP: 2832
39 59 63 85 86 90 #SUP: 2504
39 59 63 85 86 93 #SUP: 2488
39 59 63 85 90 93 #SUP: 2504
39 59 85 86 90 93 #SUP: 2576
53 59 63 85 86 90 #SUP: 2520
59 63 85 86 90 93 #SUP: 2960
1 24 34 36 85 86 90 #SUP: 3152
1 24 34 36 85 86 110 #SUP: 2456
1 24 34 36 85 90 110 #SUP: 2456
1 24 34 36 86 90 110 #SUP: 2456
1 24 34 85 86 90 110 #SUP: 2504
1 24 36 85 86 90 110 #SUP: 2456
1 34 36 85 86 90 110 #SUP: 2728
2 23 34 36 39 59 63 #SUP: 2464
2 23 34 36 39 59 85 #SUP: 2656
2 23 34 36 39 59 86 #SUP: 2656
2 23 34 36 39 59 93 #SUP: 2464
2 23 34 36 39 63 85 #SUP: 2464
2 23 34 36 39 63 86 #SUP: 2464
2 23 34 36 39 85 86 #SUP: 2656
2 23 34 36 39 85 93 #SUP: 2464
2 23 34 36 39 86 93 #SUP: 2464
2 23 34 36 59 63 85 #SUP: 2464
2 23 34 36 59 63 86 #SUP: 2464
2 23 34 36 59 85 86 #SUP: 2656
2 23 34 36 59 85 93 #SUP: 2464
2 23 34 36 59 86 93 #SUP: 2464
2 23 34 36 63 85 86 #SUP: 2464
2 23 34 36 85 86 93 #SUP: 2464
2 23 34 39 59 63 85 #SUP: 2464
2 23 34 39 59 63 86 #SUP: 2464
2 23 34 39 59 85 86 #SUP: 2656
2 23 34 39 59 85 93 #SUP: 2464
2 23 34 39 59 86 93 #SUP: 2464
2 23 34 39 63 85 86 #SUP: 2464
2 23 34 39 85 86 93 #SUP: 2464
2 23 34 59 63 85 86 #SUP: 2560
2 23 34 59 85 86 90 #SUP: 2528
2 23 34 59 85 86 93 #SUP: 2560
2 23 34 59 85 90 93 #SUP: 2528
2 23 34 59 86 90 93 #SUP: 2528
2 23 34 85 86 90 93 #SUP: 2528
2 23 36 39 59 63 85 #SUP: 2464
2 23 36 39 59 63 86 #SUP: 2464
2 23 36 39 59 85 86 #SUP: 2656
2 23 36 39 59 85 93 #SUP: 2464
2 23 36 39 59 86 93 #SUP: 2464
2 23 36 39 63 85 86 #SUP: 2464
2 23 36 39 85 86 93 #SUP: 2464
2 23 36 59 63 85 86 #SUP: 2464
2 23 36 59 85 86 93 #SUP: 2464
2 23 39 59 63 85 86 #SUP: 2464
2 23 39 59 85 86 93 #SUP: 2464
2 23 59 85 86 90 93 #SUP: 2528
2 28 34 39 53 85 86 #SUP: 2496
2 28 34 39 53 85 90 #SUP: 2496
2 28 34 39 53 86 90 #SUP: 2496
2 28 34 39 59 85 86 #SUP: 2480
2 28 34 39 63 85 86 #SUP: 2480
2 28 34 39 85 86 90 #SUP: 2496
2 28 34 53 85 86 90 #SUP: 2496
2 28 39 53 85 86 90 #SUP: 2496
2 34 36 39 59 63 85 #SUP: 2464
2 34 36 39 59 63 86 #SUP: 2464
2 34 36 39 59 85 86 #SUP: 2656
2 34 36 39 59 85 93 #SUP: 2464
2 34 36 39 59 86 93 #SUP: 2464
2 34 36 39 63 85 86 #SUP: 2464
2 34 36 39 85 86 93 #SUP: 2480
2 34 36 59 63 85 86 #SUP: 2560
2 34 36 59 85 86 90 #SUP: 2576
2 34 36 59 85 86 93 #SUP: 2560
2 34 36 59 85 90 93 #SUP: 2528
2 34 36 59 86 90 93 #SUP: 2528
2 34 36 85 86 90 93 #SUP: 2528
2 34 39 53 85 86 90 #SUP: 2496
2 34 39 59 63 85 86 #SUP: 2728
2 34 39 59 85 86 90 #SUP: 2816
2 34 39 59 85 86 93 #SUP: 2608
2 34 39 63 85 86 90 #SUP: 2624
2 34 59 63 85 86 90 #SUP: 2636
2 34 59 63 85 86 93 #SUP: 2536
2 34 59 85 86 90 93 #SUP: 2624
2 36 39 59 63 85 86 #SUP: 2464
2 36 39 59 63 85 93 #SUP: 2464
2 36 39 59 85 86 93 #SUP: 2464
2 36 39 59 85 90 93 #SUP: 2624
2 36 59 63 85 90 93 #SUP: 2528
2 36 59 85 86 90 93 #SUP: 2528
23 34 36 39 59 63 85 #SUP: 2608
23 34 36 39 59 63 86 #SUP: 2608
23 34 36 39 59 85 86 #SUP: 2872
23 34 36 39 59 85 90 #SUP: 2576
23 34 36 39 59 85 93 #SUP: 2680
23 34 36 39 59 86 90 #SUP: 2576
23 34 36 39 59 86 93 #SUP: 2680
23 34 36 39 59 90 93 #SUP: 2576
23 34 36 39 63 85 86 #SUP: 2680
23 34 36 39 63 85 93 #SUP: 2488
23 34 36 39 63 86 93 #SUP: 2488
23 34 36 39 85 86 90 #SUP: 2720
23 34 36 39 85 86 93 #SUP: 2824
23 34 36 39 85 90 93 #SUP: 2720
23 34 36 39 86 90 93 #SUP: 2720
23 34 36 59 63 85 86 #SUP: 2864
23 34 36 59 63 85 90 #SUP: 2568
23 34 36 59 63 85 93 #SUP: 2672
23 34 36 59 63 86 90 #SUP: 2568
23 34 36 59 63 86 93 #SUP: 2672
23 34 36 59 63 90 93 #SUP: 2568
23 34 36 59 85 86 90 #SUP: 2832
23 34 36 59 85 86 93 #SUP: 2936
23 34 36 59 85 90 93 #SUP: 2832
23 34 36 59 86 90 93 #SUP: 2832
23 34 36 63 85 86 90 #SUP: 2640
23 34 36 63 85 86 93 #SUP: 2744
23 34 36 63 85 90 93 #SUP: 2640
23 34 36 63 86 90 93 #SUP: 2640
23 34 36 85 86 90 93 #SUP: 2976
23 34 39 59 63 85 86 #SUP: 2608
23 34 39 59 85 86 90 #SUP: 2576
23 34 39 59 85 86 93 #SUP: 2680
23 34 39 59 85 90 93 #SUP: 2576
23 34 39 59 86 90 93 #SUP: 2576
23 34 39 63 85 86 93 #SUP: 2488
23 34 39 85 86 90 93 #SUP: 2720
23 34 59 63 85 86 90 #SUP: 2672
23 34 59 63 85 86 93 #SUP: 2776
23 34 59 63 85 90 93 #SUP: 2672
23 34 59 63 86 90 93 #SUP: 2672
23 34 59 85 86 90 93 #SUP: 2936
23 34 63 85 86 90 93 #SUP: 2744
23 36 39 59 63 85 86 #SUP: 2608
23 36 39 59 85 86 90 #SUP: 2576
23 36 39 59 85 86 93 #SUP: 2680
23 36 39 59 85 90 93 #SUP: 2576
23 36 39 59 86 90 93 #SUP: 2576
23 36 39 63 85 86 93 #SUP: 2488
23 36 39 85 86 90 93 #SUP: 2720
23 36 59 63 85 86 90 #SUP: 2568
23 36 59 63 85 86 93 #SUP: 2672
23 36 59 63 85 90 93 #SUP: 2568
23 36 59 63 86 90 93 #SUP: 2568
23 36 59 85 86 90 93 #SUP: 2832
23 36 63 85 86 90 93 #SUP: 2640
23 39 59 85 86 90 93 #SUP: 2576
23 59 63 85 86 90 93 #SUP: 2672
24 34 36 85 86 90 110 #SUP: 2528
24 34 53 85 86 90 94 #SUP: 2496
28 34 39 53 85 86 90 #SUP: 2496
34 36 39 56 85 86 90 #SUP: 3312
34 36 39 59 63 85 86 #SUP: 2608
34 36 39 59 85 86 90 #SUP: 2576
34 36 39 59 85 86 93 #SUP: 2680
34 36 39 59 85 90 93 #SUP: 2576
34 36 39 59 86 90 93 #SUP: 2576
34 36 39 63 85 86 93 #SUP: 2488
34 36 39 85 86 90 93 #SUP: 2720
34 36 53 59 85 86 90 #SUP: 2736
34 36 53 63 85 86 90 #SUP: 2736
34 36 53 85 86 90 110 #SUP: 2736
34 36 59 63 85 86 90 #SUP: 3192
34 36 59 63 85 86 93 #SUP: 2864
34 36 59 63 85 90 93 #SUP: 2760
34 36 59 63 86 90 93 #SUP: 2760
34 36 59 85 86 90 93 #SUP: 3024
34 36 63 85 86 90 93 #SUP: 2832
34 39 59 63 85 86 90 #SUP: 2504
34 39 59 63 85 86 93 #SUP: 2488
34 39 59 85 86 90 93 #SUP: 2576
34 53 59 63 85 86 90 #SUP: 2520
34 59 63 85 86 90 93 #SUP: 2960
36 39 59 63 85 90 93 #SUP: 2504
36 39 59 85 86 90 93 #SUP: 2576
36 59 63 85 86 90 93 #SUP: 2760
1 24 34 36 85 86 90 110 #SUP: 2456
2 23 34 36 39 59 63 85 #SUP: 2464
2 23 34 36 39 59 63 86 #SUP: 2464
2 23 34 36 39 59 85 86 #SUP: 2656
2 23 34 36 39 59 85 93 #SUP: 2464
2 23 34 36 39 59 86 93 #SUP: 2464
2 23 34 36 39 63 85 86 #SUP: 2464
2 23 34 36 39 85 86 93 #SUP: 2464
2 23 34 36 59 63 85 86 #SUP: 2464
2 23 34 36 59 85 86 93 #SUP: 2464
2 23 34 39 59 63 85 86 #SUP: 2464
2 23 34 39 59 85 86 93 #SUP: 2464
2 23 34 59 85 86 90 93 #SUP: 2528
2 23 36 39 59 63 85 86 #SUP: 2464
2 23 36 39 59 85 86 93 #SUP: 2464
2 28 34 39 53 85 86 90 #SUP: 2496
2 34 36 39 59 63 85 86 #SUP: 2464
2 34 36 39 59 85 86 93 #SUP: 2464
2 34 36 59 85 86 90 93 #SUP: 2528
23 34 36 39 59 63 85 86 #SUP: 2608
23 34 36 39 59 85 86 90 #SUP: 2576
23 34 36 39 59 85 86 93 #SUP: 2680
23 34 36 39 59 85 90 93 #SUP: 2576
23 34 36 39 59 86 90 93 #SUP: 2576
23 34 36 39 63 85 86 93 #SUP: 2488
23 34 36 39 85 86 90 93 #SUP: 2720
23 34 36 59 63 85 86 90 #SUP: 2568
23 34 36 59 63 85 86 93 #SUP: 2672
23 34 36 59 63 85 90 93 #SUP: 2568
23 34 36 59 63 86 90 93 #SUP: 2568
23 34 36 59 85 86 90 93 #SUP: 2832
23 34 36 63 85 86 90 93 #SUP: 2640
23 34 39 59 85 86 90 93 #SUP: 2576
23 34 59 63 85 86 90 93 #SUP: 2672
23 36 39 59 85 86 90 93 #SUP: 2576
23 36 59 63 85 86 90 93 #SUP: 2568
34 36 39 59 85 86 90 93 #SUP: 2576
34 36 59 63 85 86 90 93 #SUP: 2760
2 23 34 36 39 59 63 85 86 #SUP: 2464
2 23 34 36 39 59 85 86 93 #SUP: 2464
23 34 36 39 59 85 86 90 93 #SUP: 2576
23 34 36 59 63 85 86 90 93 #SUP: 2568
